duration_scaled,frequency_change_scaled,direction_scaled
0.217,3833.136,194.189
0.177,3532.498,-375.53
0.228,4490.781,171.82
0.336,2950.011,0.54
0.211,3363.389,194.354
0.262,4791.42,123.464
0.205,3889.505,384.916
0.177,2987.591,-153.292
0.199,3081.54,-110.994
0.279,2837.272,6.245
0.217,3100.33,-7.974
0.302,3776.766,47.491
0.285,3137.91,-151.406
0.291,2950.011,-52.722
0.234,3062.751,214.797
0.234,3025.171,161.619
0.302,3889.505,-452.001
0.194,3945.875,199.755
0.171,3137.91,103.09
0.199,3062.751,156.298
0.154,3175.49,-307.319
0.268,3100.33,14.737
0.291,3400.968,215.347
0.222,3231.859,755.096
0.336,3062.751,179.053
0.262,2837.272,-155.423
0.217,3100.33,-448.312
0.256,2762.112,503.787
0.228,2874.852,129.861
0.239,4058.614,247.615
0.262,3043.961,308.468
0.245,2950.011,154.988
0.205,3532.498,-20.573
0.228,3194.28,101.82
0.256,2780.902,134.116
0.245,2837.272,17.837
0.274,2931.221,211.841
0.256,2743.323,113.921
0.217,3964.665,181.899
0.199,2856.062,-69.105
0.405,3400.968,-298.216
0.251,3156.7,-252.794
0.217,3757.976,310.265
0.251,3119.12,-30.127
0.359,3307.019,-254.61
0.205,2931.221,-136.409
0.222,3137.91,130.557
0.234,3457.338,-283.839
0.217,2442.684,275.483
0.256,2743.323,-112.843
0.154,3363.389,542.406
0.222,3419.758,-521.956
0.274,3476.128,-332.944
0.234,2950.011,264.566
0.239,2668.163,298.538
0.239,2837.272,135.718
0.268,3043.961,33.493
0.251,2950.011,25.827
0.182,2611.793,290.384
0.331,3757.976,246.896
0.268,3645.237,-266.315
0.239,3175.49,142.654
0.239,2780.902,-307.822
0.234,2950.011,85.122
0.188,2912.431,-55.382
0.217,2649.373,132.119
0.279,2686.953,-163.868
0.217,2611.793,-26.603
0.194,2818.482,-174.546
0.211,3119.12,422.805
0.188,2950.011,26.955
0.353,2668.163,49.879
0.239,2799.692,309.025
0.296,2555.424,-108.438
0.399,3025.171,-332.095
0.131,3927.085,-30.888
0.239,3043.961,87.289
0.319,3081.54,324.193
0.342,2912.431,191.433
0.177,2536.634,194.969
0.399,3194.28,-404.49
0.177,3100.33,-590.972
0.262,3175.49,-164.506
0.239,3400.968,-115.583
0.177,3006.381,277.932
0.222,3231.859,-71.911
0.268,2593.004,218.807
0.325,2367.525,104.415
0.342,2780.902,-44.323
0.239,2705.743,53.091
0.245,3025.171,-152.427
0.228,3570.077,287.488
0.217,3250.649,108.271
0.217,3438.548,-350.967
0.256,3250.649,62.349
0.251,3288.229,148.376
0.228,3720.396,401.338
0.194,3119.12,-202.488
0.228,2874.852,-211.552
0.285,2874.852,232.811
0.222,2987.591,-369.47
0.182,3551.287,37.631
0.177,2705.743,116.889
0.348,3851.926,-356.095
0.291,3043.961,-43.424
0.285,4077.404,-33.211
0.16,2837.272,409.448
0.359,2893.642,-11.417
0.199,3081.54,16.568
0.285,3570.077,31.411
0.251,2686.953,182.248
0.194,3795.556,546.493
0.217,3908.295,-164.382
0.239,3664.027,19.718
0.251,3062.751,-216.631
0.228,3494.918,-318.114
0.325,2874.852,-307.229
0.251,2780.902,115.44
0.262,3570.077,398.546
0.222,3570.077,5.35
0.199,2780.902,403.308
0.091,3288.229,-3.555
0.405,3062.751,-125.216
0.325,2912.431,-237.142
0.205,2968.801,394.307
0.154,2912.431,5.925
0.239,2912.431,-227.88
0.365,3006.381,-309.845
0.399,3081.54,-521.699
0.268,3025.171,-376.293
0.171,3006.381,-312.034
0.302,2874.852,-259.09
0.205,3419.758,-259.624
0.217,2968.801,124.042
0.331,3400.968,-416.081
0.296,2818.482,-155.201
0.222,3288.229,225.922
0.291,2912.431,113.561
0.325,3194.28,-582.218
0.251,3081.54,-150.168
0.245,2743.323,-413.379
0.313,3419.758,-418.381
0.262,2893.642,578.602
0.313,2893.642,-163.609
0.325,3156.7,-173.81
0.473,2856.062,-140.078
0.313,4058.614,-116.563
0.268,3062.751,293.808
0.194,3175.49,255.222
0.234,3137.91,166.928
0.222,3476.128,332.734
0.245,2856.062,179.543
0.279,2856.062,-106.23
0.234,3626.447,-270.661
0.291,3006.381,101.72
0.279,3307.019,30.831
0.245,3137.91,241.706
0.262,3419.758,-277.805
0.239,3137.91,157.957
0.182,2874.852,297.403
0.279,3156.7,273.898
0.296,3081.54,-273.503
0.182,3025.171,-12.922
0.239,2743.323,-125.111
0.342,3213.07,414.495
0.188,2743.323,-79.56
0.353,3626.447,314.615
0.194,2630.583,562.206
0.325,3382.179,-259.9
0.239,3870.715,-522.509
0.239,3851.926,-370.458
0.205,3156.7,-228.45
0.228,3006.381,160.431
0.217,3250.649,18.292
0.228,2837.272,332.985
0.188,3438.548,272.398
0.199,2517.844,270.637
0.393,3363.389,88.182
0.211,3100.33,476.526
0.251,3062.751,-91.037
0.285,2856.062,-277.158
0.313,2874.852,52.823
0.222,3175.49,-71.098
0.188,2931.221,120.49
0.274,2931.221,215.296
0.182,2461.474,131.267
0.171,3870.715,293.733
0.228,2630.583,225.558
0.291,2762.112,-226.437
0.308,4735.05,-464.461
0.182,3100.33,-128.172
0.291,2480.264,118.487
0.256,2593.004,-127.705
0.205,3062.751,-77.71
0.171,2950.011,-58.816
0.222,3795.556,470.484
0.268,3231.859,6.575
0.427,2987.591,204.058
0.182,2686.953,-172.368
0.194,2423.895,15.832
0.319,3156.7,144.54
0.205,3100.33,214.511
0.279,4415.622,27.912
0.268,3100.33,191.585
0.319,2536.634,503.254
0.211,2668.163,-534.687
0.319,2724.533,414.298
0.308,3419.758,-270.835
0.182,3588.867,-198.148
0.165,2630.583,-140.6
0.285,3081.54,-29.871
0.217,2837.272,84.637
0.199,2912.431,-137.933
0.365,2968.801,-197.623
0.182,3400.968,-230.476
0.142,2743.323,93.927
0.279,3307.019,-91.653
0.245,2874.852,-29.04
0.16,2724.533,72.237
0.313,3100.33,-101.359
0.188,2950.011,37.991
0.205,3457.338,513.009
0.12,4114.984,-64.741
0.336,2799.692,-239.697
0.12,2837.272,287.706
0.239,2762.112,217.071
0.188,2912.431,-34.163
0.325,4133.774,-25.373
0.205,3438.548,94.546
0.217,2987.591,48.667
0.205,4678.68,-91.06
0.194,2874.852,-74.812
0.142,2931.221,59.957
0.365,3119.12,241.622
0.188,2893.642,24.053
0.251,3194.28,-109.537
0.199,2649.373,207.787
0.154,3532.498,-73.265
0.222,2950.011,125.729
0.331,3025.171,131.742
0.296,2856.062,-208.639
0.154,3269.439,59.873
0.279,2874.852,0.274
0.268,3325.809,-226.387
0.234,3025.171,175.847
0.211,2611.793,75.33
0.142,3382.179,213.04
0.182,2893.642,-194.265
0.165,3043.961,133.646
0.274,4171.353,-180.692
0.291,3570.077,-432.692
0.194,3457.338,270.332
0.245,3119.12,-98.017
0.222,3062.751,306.28
0.256,3081.54,357.553
0.262,2912.431,661.881
0.239,3288.229,-178.187
0.239,3250.649,-234.182
0.154,3081.54,-67.774
0.228,2837.272,53.333
0.228,3081.54,-95.132
0.342,4678.68,-149.023
0.199,3119.12,-264.922
0.217,3137.91,165.584
0.171,3137.91,23.478
0.217,3175.49,41.949
0.154,2724.533,167.072
0.336,3438.548,-54.081
0.359,4077.404,436.372
0.205,2743.323,-229.03
0.239,2931.221,314.288
0.211,3325.809,-84.769
0.308,2968.801,77.98
0.308,2987.591,-280.451
0.165,3945.875,242.372
0.222,2874.852,-5.781
0.194,3043.961,-181.735
0.256,3081.54,10.744
0.245,2874.852,338.866
0.194,2780.902,282.258
0.177,2968.801,-252.763
0.171,2668.163,18.804
0.422,3513.708,-141.977
0.291,3156.7,-532.658
0.256,3325.809,-83.737
0.313,3288.229,-253.225
0.274,2574.214,-68.858
0.217,2705.743,245.324
0.262,3175.49,-77.696
0.182,2724.533,421.621
0.296,3307.019,295.341
0.256,3043.961,-579.71
0.382,3213.07,-261.04
0.388,3382.179,-579.398
0.274,3382.179,-358.03
0.393,3025.171,278.691
0.319,4002.245,87.852
0.256,3119.12,18.599
0.256,3626.447,-28.269
0.228,3100.33,107.495
0.439,3382.179,-19.662
0.245,3213.07,140.093
0.291,3607.657,-28.234
0.422,2912.431,-714.057
0.296,2968.801,-1.87
0.433,3043.961,-147.026
0.342,3664.027,-70.082
0.479,3325.809,-296.126
0.473,3156.7,-47.318
0.256,3119.12,116.46
0.479,3288.229,-149.203
0.388,3175.49,-41.442
0.137,2874.852,-28.046
0.211,3119.12,-137.787
0.45,3588.867,-231.776
0.41,3476.128,-826.312
0.313,2950.011,-33.09
0.484,3307.019,2.458
0.245,2686.953,-108.462
0.37,3325.809,241.945
0.456,2931.221,106.184
0.245,2686.953,61.309
0.228,3137.91,51.929
0.239,2931.221,50.667
0.245,2950.011,159.738
0.296,3231.859,-660.462
0.45,3607.657,-797.33
0.239,2950.011,402.866
0.285,2536.634,39.719
0.359,3175.49,-119.092
0.194,2724.533,432.125
0.148,2611.793,-169.677
0.342,2874.852,101.188
0.239,2818.482,592.484
0.45,3870.715,-10.827
0.296,3664.027,867.718
0.45,2837.272,-152.791
0.251,3476.128,-582.413
0.256,2799.692,413.037
0.365,2743.323,-354.545
0.513,3363.389,-439.541
0.439,2818.482,-440.007
0.325,3250.649,-379.142
0.194,2724.533,-135.766
0.165,3194.28,276.562
0.376,3062.751,-442.084
0.296,3570.077,135.591
0.228,2856.062,498.85
0.342,3382.179,251.445
0.365,3213.07,101.573
0.302,2931.221,-40.345
0.353,2987.591,-154.51
0.171,2856.062,221.622
0.433,2987.591,-334.067
0.279,2686.953,46.411
0.268,3588.867,-205.642
0.279,2950.011,-218.509
0.444,2968.801,-135.562
0.228,3194.28,113.701
0.313,3288.229,-452.93
0.154,3250.649,-20.887
0.234,3025.171,-45.792
0.234,3419.758,-192.039
0.234,2611.793,127.293
0.439,3288.229,-192.064
0.205,2856.062,257.685
0.12,2893.642,221.298
0.245,3137.91,556.637
0.217,2856.062,438.431
0.239,3175.49,206.812
0.228,2931.221,-313.188
0.331,3025.171,-381.645
0.462,3213.07,-121.315
0.251,3025.171,64.122
0.268,3062.751,146.994
0.547,2780.902,253.016
0.199,3081.54,-149.752
0.211,3100.33,85.905
0.188,2893.642,-140.796
0.45,2968.801,-329.367
0.331,3156.7,-141.812
0.154,2536.634,17.465
0.251,3682.817,-401.857
0.245,3889.505,128.211
0.308,3344.599,123.229
0.251,3213.07,195.196
0.199,3231.859,-41.044
0.177,3156.7,94.017
0.388,2968.801,-51.84
0.239,2987.591,-616.292
0.222,2743.323,34.604
0.388,2931.221,-117.347
0.194,3043.961,137.627
0.399,2874.852,257.819
0.313,2931.221,285.767
0.41,3043.961,379.996
0.399,2893.642,441.813
0.336,3626.447,285.128
0.456,3344.599,-236.481
0.211,3081.54,183.958
0.291,2968.801,-10.096
0.285,3400.968,-297.696
0.291,2724.533,35.53
0.405,3344.599,-338.687
0.222,3513.708,167.361
0.302,2856.062,126.308
0.353,3025.171,64.326
0.188,3156.7,157.412
0.319,2818.482,-45.664
0.217,3062.751,342.821
0.205,3307.019,556.467
0.393,3739.186,-186.483
0.331,3006.381,52.692
0.473,2912.431,-204.197
0.462,2856.062,-49.041
0.239,2780.902,134.811
0.313,3363.389,-92.008
0.416,3570.077,-481.216
0.319,3457.338,28.796
0.348,3025.171,-220.851
0.165,2818.482,-64.451
0.479,2818.482,116.567
0.422,3682.817,-192.834
0.268,3664.027,123.2
0.399,3043.961,-483.506
0.262,2987.591,266.154
0.365,2968.801,32.931
0.211,3062.751,99.798
0.331,2799.692,195.362
0.336,3344.599,-63.6
0.365,3400.968,-169.396
0.496,2874.852,-202.307
0.268,3043.961,25.43
0.194,2762.112,49.043
0.251,3513.708,249.481
0.274,3494.918,-240.718
0.205,2705.743,12.615
0.547,2950.011,-559.546
0.217,2799.692,-75.123
0.285,2686.953,-40.424
0.177,2893.642,-490.278
0.097,3043.961,-255.266
0.331,3025.171,-81.326
0.444,3100.33,10.696
0.302,3119.12,94.16
0.194,3701.606,-226.299
0.228,3081.54,245.958
0.439,3213.07,-399.915
0.279,3570.077,64.256
0.439,3325.809,-907.782
0.234,3137.91,372.067
0.473,2743.323,-12.292
0.291,4453.202,-22.696
0.359,3382.179,-80.223
0.217,3945.875,-48.077
0.12,3156.7,108.677
0.302,3137.91,-199.577
0.211,2724.533,179.814
0.137,2874.852,59.412
0.239,3043.961,-57.473
0.228,2874.852,-64.559
0.279,3081.54,-277.485
0.279,4096.194,-263.42
0.336,3043.961,147.524
0.268,3100.33,-254.31
0.182,3194.28,158.694
0.313,2968.801,-106.351
0.376,3382.179,30.083
0.16,3081.54,-124.606
0.45,3006.381,-183.044
0.336,3269.439,52.712
0.279,4077.404,301.4
0.365,3269.439,-308.001
0.325,3476.128,-388.173
0.262,2950.011,-149.008
0.399,2574.214,126.134
0.131,6692.752,681.549
0.412,5965.279,19.473
0.307,6644.254,-277.293
0.275,5965.279,-141.758
0.17,5868.283,384.26
0.268,5989.528,-205.836
0.248,6377.514,94.464
0.268,6280.518,-151.026
0.327,5916.781,446.211
0.301,5747.037,-54.579
0.203,6910.994,318.942
0.32,6741.251,-79.326
0.15,6183.521,237.892
0.314,6547.258,-163.257
0.314,6910.994,-249.866
0.32,7274.731,191.505
0.314,6353.265,366.941
0.248,6135.023,-221.718
0.307,6717.001,128.503
0.17,6256.268,270.46
0.261,6304.767,-49.973
0.294,6450.261,24.925
0.386,6426.012,-11.673
0.222,6329.016,-220.36
0.248,5262.055,419.397
0.255,6377.514,74.013
0.327,6595.756,-103.33
0.203,6329.016,105.672
0.333,6353.265,-270.165
0.288,5359.052,-234.799
0.34,6329.016,83.414
0.399,5916.781,82.061
0.235,5237.806,351.221
0.288,6595.756,-26.295
0.118,6401.763,282.403
0.261,6450.261,-48.786
0.36,6086.525,-265.326
0.307,5941.03,-24.647
0.307,6353.265,-244.055
0.327,6135.023,579.702
0.333,5892.532,-634.816
0.327,6280.518,160.415
0.19,6353.265,706.48
0.353,5698.539,387.716
0.242,6183.521,119.723
0.32,5892.532,576.443
0.177,6523.009,-82.398
0.255,5504.546,541.008
0.314,6571.507,-326.298
0.209,6474.51,43.867
0.288,5625.792,-441.443
0.373,5771.286,109.215
0.373,5916.781,-153.21
0.248,6789.749,-63.428
0.34,5625.792,90.162
0.379,5674.29,-341.696
0.314,5795.536,-111.609
0.314,5892.532,-29.678
0.327,6256.268,-141.856
0.255,5674.29,-131.438
0.353,5989.528,287.52
0.307,6232.019,-133.809
0.301,5359.052,81.853
0.327,5528.795,512.227
0.333,5116.561,-136.005
0.294,6353.265,-307.272
0.177,5916.781,-139.777
0.36,5553.045,-479.851
0.346,6232.019,474.758
0.556,5019.564,-604.642
0.614,5844.034,-738.442
0.314,5553.045,15.277
0.327,5747.037,190.333
0.601,4195.095,-786.636
0.288,5553.045,-197.59
0.373,5965.279,1.792
0.425,5722.788,139.191
0.379,6329.016,785.726
0.686,4607.329,-567.583
0.53,5262.055,-744.541
0.373,5092.312,427.021
0.641,5844.034,-737.651
0.399,6498.76,625.018
0.693,4534.582,-875.3
0.36,5916.781,76.041
0.373,6062.276,-287.079
0.614,4025.351,-958.622
0.405,6159.272,152.799
0.543,4801.322,-865.672
0.353,7492.973,-1020.965
0.464,3734.362,-822.43
0.49,4534.582,-344.748
0.327,6135.023,559.563
0.575,4364.838,101.796
0.595,3564.618,-1290.606
0.634,5844.034,-1170.754
0.614,7032.24,-810.588
0.497,5650.041,-1165.427
0.588,5213.557,-554.601
0.634,5334.803,-834.266
0.268,6159.272,234.897
0.49,4728.575,-704.091
0.595,5237.806,-236.965
0.471,6329.016,-827.168
0.595,5383.301,0.35
0.66,5456.048,-1594.669
0.543,6426.012,-1210.181
0.569,4389.088,-1225.236
0.673,5116.561,-1239.31
0.686,5286.304,-978.915
0.739,5019.564,-1094.198
0.412,6256.268,133.951
0.68,5213.557,-594.917
0.713,5092.312,-722.328
0.686,5577.294,-809.382
0.686,5359.052,-891.493
0.68,5092.312,-852.04
0.68,5480.297,-575.481
0.601,3661.614,-845.63
0.719,5431.799,-1465.051
0.693,5068.062,-722.25
0.641,4098.098,-625.397
0.667,5650.041,-848.551
0.68,5092.312,-656.583
0.608,5165.059,-432.149
0.634,4777.073,-973.648
0.699,5189.308,-1129.161
0.614,4364.838,-862.225
0.647,5140.81,-1465.565
0.641,4073.849,-586.504
0.686,5334.803,-804.727
0.621,4704.326,-407.857
0.575,3200.882,-811.297
0.66,4801.322,-1259.613
0.621,4583.08,-411.307
0.654,4898.319,-1351.215
0.647,4437.586,-661.127
0.536,3976.853,-1434.004
0.667,5650.041,-1068.926
0.68,5504.546,-704.019
0.634,5116.561,226.081
0.66,5189.308,-990.369
0.647,5431.799,-1268.448
0.608,4461.835,-2175.278
0.693,5989.528,-1068.317
0.667,4946.817,-980.201
0.699,5480.297,-1357.008
0.686,5674.29,-604.714
0.686,5092.312,-602.573
0.673,5601.543,-1235.158
0.477,6523.009,-742.911
0.68,5528.795,-1566.02
0.628,4801.322,-1076.595
0.673,4849.821,-1321.483
0.654,5698.539,-1533.137
0.634,5189.308,-1376.941
0.686,5359.052,-907.436
0.699,3879.856,-1561.435
0.543,4752.824,-1510.831
0.686,5747.037,-1282.446
0.634,5722.788,-1396.564
0.49,4122.347,-944.398
0.686,5601.543,-1071.847
0.719,5334.803,-1709.939
0.673,4777.073,-1242.641
0.641,5504.546,-1694.645
0.732,5237.806,-1738.755
0.699,6013.777,-1306.236
0.673,4049.6,-1850.563
0.686,5916.781,-1240.703
0.647,4195.095,-709.644
0.477,4874.07,-596.074
0.673,4292.091,-1592.105
0.654,4825.571,-1239.373
0.699,3540.369,-1237.106
0.647,5528.795,-955.286
0.68,5359.052,-1802.314
0.706,5771.286,-854.997
0.693,5722.788,-1212.052
0.686,5262.055,-1394.93
0.628,5601.543,-1309.79
0.66,3976.853,-1052.557
0.699,5116.561,-1297.15
0.706,5262.055,-504.188
0.588,3297.878,-1005.576
0.595,3685.864,-1097.429
0.66,5140.81,-1463.277
0.706,5043.813,-1403.318
0.641,5528.795,-1064.182
0.647,5650.041,-1539.65
0.641,4995.315,-832.378
0.732,5092.312,-1043.447
0.569,2667.401,-1465.703
0.608,4898.319,-1548.915
0.673,5577.294,-1593.074
0.673,5577.294,-851.201
0.68,4922.568,-1158.587
0.588,3006.889,-1098.867
0.654,4267.842,-1622.467
0.66,4752.824,-2346.084
0.673,5577.294,-645.317
0.667,4995.315,-1682.684
0.68,4510.333,-2625.362
0.621,5577.294,-1120.507
0.66,5431.799,-2315.244
0.647,4486.084,-1178.203
0.628,5892.532,-1505.242
0.647,5456.048,-1791.127
0.614,2837.145,-1434.369
0.536,3491.871,-893.247
0.693,5771.286,-1402.953
0.562,5577.294,-1073.356
0.621,5480.297,-1376.882
0.667,5359.052,-1658.773
0.575,3831.358,-1487.066
0.68,5916.781,-1670.509
0.614,5043.813,-1669.295
0.614,3734.362,-1363.384
0.595,2740.149,-953.674
0.628,5383.301,-1769.715
0.614,5383.301,-1864.687
0.68,5359.052,-1295.921
0.608,5916.781,-1035.748
0.556,4704.326,-748.217
0.686,5068.062,-1389.832
0.673,4607.329,-1227.916
0.673,5795.536,-1264.338
0.693,5819.785,-1521.849
0.68,4801.322,-1721.984
0.641,5965.279,-1811.927
0.641,4995.315,-2114.449
0.641,5480.297,-1622.194
0.673,5092.312,-1479.225
0.601,3928.355,-628.619
0.686,5819.785,-1396.562
0.543,5892.532,-1515.201
0.595,3976.853,-2246.319
0.686,5334.803,-1716.398
0.713,5844.034,-1053.996
0.68,5577.294,-1422.265
0.601,2352.163,-831.522
0.575,3225.131,-1343.057
0.647,4049.6,-955.458
0.647,4389.088,-2269.928
0.667,5868.283,-1315.432
0.614,4049.6,-815.95
0.706,5601.543,-917.396
0.66,2352.163,-1304.212
0.686,3758.611,-909.993
0.673,6086.525,-1445.172
0.66,5844.034,-1513.553
0.588,5577.294,-1846.512
0.601,5722.788,-1463.045
0.562,3904.106,-897.89
0.68,5189.308,-1522.268
0.614,5286.304,-1523.206
0.634,2473.408,-1140.642
0.621,5601.543,-309.498
0.68,5892.532,-1708.059
0.706,4364.838,-1726.076
0.647,4486.084,-2739.989
0.693,5989.528,-1240.381
0.562,2546.156,-1694.477
0.68,3006.889,-1276.918
0.66,5625.792,-1133.335
0.686,5722.788,-1460.869
0.667,5577.294,-1525.12
0.641,5068.062,-2046.154
0.654,5431.799,-1678.086
0.667,5698.539,-1001.738
0.634,3952.604,-1005.648
0.634,5771.286,-977.167
0.68,5844.034,-1202.314
0.641,6207.77,-1569.039
0.68,5795.536,-1514.821
0.503,5577.294,-184.559
0.614,3879.856,-2808.695
0.66,4267.842,-2312.715
0.595,3807.109,-1643.531
0.588,4195.095,-727.082
0.582,3831.358,-1258.295
0.667,5819.785,-895.547
0.268,7662.716,-609.502
0.261,6110.774,-341.9
0.333,6426.012,-307.996
0.301,5795.536,250.037
0.32,6741.251,72.986
0.327,5553.045,-26.799
0.333,7177.734,114.937
0.209,6401.763,561.032
0.614,4752.824,-1266.167
0.386,6013.777,-390.918
0.222,5407.55,-133.994
0.222,5722.788,363.135
0.281,5892.532,96.352
0.36,5504.546,526.867
0.248,6910.994,362.703
0.19,6062.276,365.515
0.307,5577.294,869.315
0.268,5844.034,578.429
0.255,6013.777,-161.288
0.177,6304.767,371.906
0.288,5819.785,-124.43
0.34,6183.521,382.417
0.281,6062.276,590.064
0.301,6595.756,269.244
0.34,5674.29,156.493
0.248,6013.777,97.076
0.307,6547.258,-198.602
0.373,5747.037,45.194
0.19,6183.521,127.342
0.379,6523.009,402.616
0.314,5650.041,669.833
0.235,6547.258,-563.797
0.307,6062.276,83.848
0.36,5601.543,-309.236
0.314,5237.806,368.148
0.307,5334.803,-115.265
0.314,6038.027,401.122
0.248,5383.301,737.61
0.32,5989.528,-279.393
0.196,5480.297,927.192
0.32,6595.756,608.755
0.248,6692.752,176.122
0.66,5480.297,-872.26
0.209,5892.532,619.115
0.333,5844.034,645.861
0.157,6086.525,-85.143
0.275,7177.734,-747.253
0.353,5892.532,-84.417
0.294,5698.539,1002.616
0.183,5262.055,-226.95
0.32,5577.294,359.63
0.366,6450.261,3.866
0.229,6280.518,284
0.255,7226.233,-968.881
0.366,6013.777,307.261
0.621,5068.062,-1043.404
0.294,4752.824,-354.115
0.261,5650.041,597.385
0.281,5456.048,38.849
0.19,5722.788,70.171
0.366,5431.799,-49.369
0.294,5383.301,-218.393
0.294,5577.294,274.829
0.242,5722.788,77.456
0.242,6207.77,-309.633
0.275,5165.059,299.058
0.373,6013.777,648.727
0.366,6304.767,-206.089
0.222,6135.023,-210.77
0.203,5456.048,-185.558
0.268,5916.781,-62.557
0.307,5747.037,103.784
0.242,5601.543,-259.075
0.261,5916.781,446.83
0.203,6765.5,-214.82
0.196,6983.742,-347.162
0.294,5625.792,205.422
0.373,5359.052,179.189
0.32,5577.294,469.158
0.386,5359.052,-157.454
0.19,5601.543,706.828
0.36,6426.012,96.585
0.281,6547.258,184.72
0.242,6717.001,-590.556
0.366,6207.77,127.761
0.327,5359.052,-242.437
0.294,6062.276,-96.886
0.261,5528.795,203.491
0.34,5722.788,-277.186
0.255,5868.283,318.523
0.314,6692.752,294.59
0.235,5601.543,676.556
0.471,5165.059,-422.621
