category,duration,frequency_change,direction
unknown,0.106666667,2325.585938,551.242197
unknown,0.121904762,592.1630859,932.579872
unknown,0.11537415,1819.555664,600.349714
unknown,0.102312925,1195.092773,839.850933
unknown,0.121904762,1173.55957,372.558502
unknown,0.132789116,990.5273438,421.049064
unknown,0.097959184,2314.819336,497.053441
unknown,0.119727891,1711.889648,679.156845
unknown,0.119727891,1141.259766,668.733914
unknown,0.11537415,1313.525391,838.555426
unknown,0.156734694,947.4609375,45.917614
unknown,0.106666667,1593.457031,940.344138
unknown,0.111020408,1410.424805,801.610008
unknown,0.108843537,1507.324219,111.534129
unknown,0.104489796,1733.422852,729.180774
unknown,0.08707483,807.4951172,-78.169065
unknown,0.102312925,1345.825195,-266.015677
unknown,0.113197279,430.6640625,545.542406
unknown,0.097959184,1270.458984,-204.77803
unknown,0.080544218,742.8955078,-124.92346
unknown,0.119727891,559.8632813,285.436861
unknown,0.108843537,1388.891602,578.343282
unknown,0.121904762,2400.952148,506.397372
unknown,0.128435374,516.796875,217.427365
unknown,0.11537415,452.1972656,664.336608
unknown,0.104489796,613.6962891,-131.165721
unknown,0.128435374,947.4609375,201.952701
unknown,0.11537415,1884.155273,754.191678
unknown,0.141496599,721.3623047,814.176578
unknown,0.134965986,1894.921875,362.198029
unknown,0.106666667,1270.458984,684.834304
unknown,0.108843537,1754.956055,736.266121
unknown,0.121904762,818.2617188,715.1715
unknown,0.091428571,2422.485352,309.98226
unknown,0.113197279,882.8613281,824.538473
unknown,0.11537415,721.3623047,827.301321
unknown,0.097959184,850.5615234,799.498647
unknown,0.111020408,2454.785156,717.00121
unknown,0.089251701,1291.992188,-259.532788
unknown,0.11537415,1141.259766,-35.513019
unknown,0.071836735,516.796875,-134.881556
unknown,0.100136054,1130.493164,310.944587
unknown,0.108843537,592.1630859,729.607741
unknown,0.08707483,452.1972656,-193.180473
unknown,0.113197279,1195.092773,655.724516
unknown,0.104489796,1098.193359,780.643991
unknown,0.111020408,419.8974609,729.247165
unknown,0.076190476,645.9960938,-113.585888
unknown,0.11755102,1464.257813,562.529595
unknown,0.074013605,1507.324219,-176.109256
unknown,0.063129252,1798.022461,-161.253103
unknown,0.108843537,1431.958008,693.809376
unknown,0.080544218,904.3945313,-290.252076
unknown,0.111020408,1388.891602,689.884984
unknown,0.108843537,1313.525391,613.703458
unknown,0.119727891,1475.024414,435.162967
unknown,0.093605442,1356.591797,644.096107
unknown,0.067482993,1561.157227,329.582086
unknown,0.111020408,721.3623047,849.866596
unknown,0.103401361,559.8632813,812.334159
unknown,0.103401361,850.5615234,933.706324
unknown,0.099773243,775.1953125,763.093194
unknown,0.114285714,753.6621094,822.23972
unknown,0.096145125,1012.060547,791.521866
unknown,0.097959184,645.9960938,732.17245
unknown,0.107029478,1141.259766,915.897755
unknown,0.108843537,1550.390625,741.963551
unknown,0.085260771,925.9277344,720.91192
unknown,0.097959184,742.8955078,638.106638
unknown,0.125170068,1571.923828,702.861455
unknown,0.097959184,1959.521484,707.087049
unknown,0.107029478,1184.326172,615.344543
unknown,0.08707483,936.6943359,664.209729
unknown,0.110657596,322.9980469,353.091055
unknown,0.103401361,904.3945313,759.554207
unknown,0.099773243,936.6943359,637.512783
unknown,0.108843537,1065.893555,747.803776
unknown,0.099773243,1281.225586,786.193909
unknown,0.090702948,1518.09082,665.030748
unknown,0.117913832,721.3623047,526.062512
unknown,0.090702948,635.2294922,510.604436
unknown,0.088888889,538.3300781,521.090201
unknown,0.092517007,1184.326172,646.084165
unknown,0.10521542,882.8613281,832.695217
unknown,0.110657596,839.7949219,719.633098
unknown,0.108843537,710.5957031,784.627383
unknown,0.107029478,796.7285156,823.385172
unknown,0.083446712,979.7607422,793.377081
unknown,0.116099773,1571.923828,691.441589
unknown,0.108843537,1012.060547,598.299165
unknown,0.116099773,796.7285156,664.748898
unknown,0.112471655,1248.925781,275.729788
unknown,0.108843537,1173.55957,564.276921
unknown,0.12154195,2390.185547,690.084451
unknown,0.107029478,1937.988281,418.006176
unknown,0.099773243,796.7285156,657.932741
unknown,0.103401361,1798.022461,273.901219
unknown,0.110657596,1270.458984,396.342642
unknown,0.101587302,2002.587891,729.596366
unknown,0.101587302,1098.193359,545.958533
unknown,0.107029478,1324.291992,489.277504
unknown,0.108843537,1830.322266,375.635461
unknown,0.10521542,872.0947266,699.635728
unknown,0.103401361,1582.69043,821.294442
unknown,0.123356009,861.328125,131.548852
unknown,0.114285714,1388.891602,652.888093
unknown,0.10521542,1281.225586,389.394405
unknown,0.099773243,2196.386719,730.223407
unknown,0.123356009,1550.390625,449.379862
unknown,0.081632653,635.2294922,-190.69123
unknown,0.092517007,1733.422852,158.322235
unknown,0.108843537,904.3945313,-129.366122
unknown,0.110657596,1205.859375,328.316873
unknown,0.097959184,904.3945313,-50.857081
unknown,0.114285714,732.1289063,768.140077
unknown,0.12154195,462.9638672,297.323229
unknown,0.107029478,1475.024414,708.183761
unknown,0.083446712,1022.827148,-154.977013
unknown,0.103401361,1227.392578,338.878591
unknown,0.096145125,1281.225586,-249.629068
unknown,0.090702948,2519.384766,6.074652
unknown,0.110657596,785.9619141,185.315301
unknown,0.103401361,441.4306641,-14.982361
unknown,0.114285714,829.0283203,432.100515
unknown,0.099773243,807.4951172,-224.493063
unknown,0.107029478,1184.326172,-261.7846
unknown,0.107029478,839.7949219,-68.799909
unknown,0.096145125,1173.55957,667.336241
unknown,0.099773243,1518.09082,484.083273
unknown,0.116099773,1022.827148,543.79698
unknown,0.097959184,753.6621094,199.75477
unknown,0.12154195,1022.827148,512.229001
unknown,0.107029478,1679.589844,569.317875
unknown,0.092517007,775.1953125,-286.501543
unknown,0.097959184,1636.523438,-58.067967
unknown,0.101587302,936.6943359,973.432743
unknown,0.108843537,1033.59375,608.34931
unknown,0.090702948,1281.225586,-375.539613
unknown,0.117913832,635.2294922,303.999553
unknown,0.103401361,796.7285156,750.046345
unknown,0.101587302,279.9316406,-401.955575
unknown,0.097959184,1184.326172,618.02023
unknown,0.12154195,958.2275391,-154.626349
unknown,0.114285714,904.3945313,803.50869
unknown,0.119727891,1076.660156,258.036187
unknown,0.114285714,1518.09082,818.614247
unknown,0.065306122,1916.455078,-140.238893
unknown,0.125170068,2325.585938,313.487999
unknown,0.099773243,409.1308594,-309.657082
unknown,0.092517007,1022.827148,-164.492558
unknown,0.10521542,290.6982422,-258.399802
unknown,0.107029478,1410.424805,730.861158
unknown,0.099773243,742.8955078,-201.55415
unknown,0.097959184,764.4287109,-122.755603
unknown,0.112471655,1787.255859,777.048229
unknown,0.110657596,1076.660156,-448.373408
unknown,0.092517007,1044.360352,-309.143034
unknown,0.13968254,1022.827148,-363.363292
unknown,0.112471655,1130.493164,845.141542
unknown,0.116099773,678.2958984,148.837602
unknown,0.103401361,656.7626953,-334.586012
unknown,0.114285714,355.2978516,-265.904113
unknown,0.108843537,2164.086914,770.427443
unknown,0.104489796,1033.59375,763.385629
unknown,0.112471655,732.1289063,805.715625
unknown,0.119727891,1453.491211,765.329408
unknown,0.119727891,1141.259766,723.536307
unknown,0.124081633,1528.857422,710.52273
unknown,0.121904762,2271.75293,601.984703
unknown,0.11755102,732.1289063,588.280543
unknown,0.106666667,1108.959961,900.568592
unknown,0.11537415,979.7607422,660.791823
unknown,0.139319728,742.8955078,676.224948
unknown,0.11537415,1238.15918,610.544302
unknown,0.106666667,1959.521484,866.429273
unknown,0.132789116,1367.358398,744.385748
unknown,0.126258503,2422.485352,730.359997
unknown,0.106666667,1227.392578,894.819992
unknown,0.106666667,1098.193359,894.614538
unknown,0.104489796,1345.825195,624.787574
unknown,0.113197279,850.5615234,666.726804
unknown,0.113197279,1561.157227,840.110643
unknown,0.11755102,1324.291992,710.005489
unknown,0.156734694,968.9941406,543.477078
unknown,0.117913832,1130.493164,732.760291
unknown,0.113197279,839.7949219,687.857839
unknown,0.101587302,882.8613281,623.047743
unknown,0.11537415,732.1289063,869.454133
unknown,0.108843537,2616.28418,385.291444
unknown,0.100136054,1948.754883,905.322899
unknown,0.130612245,1679.589844,879.299161
unknown,0.102312925,1711.889648,613.521819
unknown,0.108843537,1981.054688,789.849621
unknown,0.113197279,2067.1875,678.282861
unknown,0.113197279,1851.855469,992.141846
unknown,0.124081633,1550.390625,631.248699
unknown,0.102312925,2045.654297,809.200012
unknown,0.091428571,1475.024414,369.228942
unknown,0.11537415,1227.392578,752.93867
unknown,0.104489796,1216.625977,712.678872
unknown,0.108843537,1991.821289,688.153548
unknown,0.113197279,1550.390625,838.734815
unknown,0.113197279,1507.324219,880.522294
unknown,0.119727891,1302.758789,764.374737
unknown,0.121904762,656.7626953,817.795068
unknown,0.111020408,1259.692383,783.33402
unknown,0.104489796,1324.291992,688.975667
unknown,0.11537415,1410.424805,775.976104
unknown,0.111020408,1787.255859,904.797538
unknown,0.11537415,592.1630859,-621.891407
unknown,0.11755102,807.4951172,171.170277
unknown,0.113197279,2368.652344,824.046273
unknown,0.097959184,689.0625,-229.793707
unknown,0.097959184,1022.827148,854.648944
unknown,0.111020408,1464.257813,-404.146966
unknown,0.111020408,495.2636719,-137.261459
unknown,0.104489796,2325.585938,671.818865
unknown,0.097959184,2239.453125,656.036601
unknown,0.11755102,1475.024414,853.237701
unknown,0.113197279,1076.660156,724.730561
unknown,0.111020408,1582.69043,-505.979223
unknown,0.130612245,1927.22168,-575.790098
unknown,0.11755102,1528.857422,358.386723
unknown,0.102312925,667.5292969,-269.119688
unknown,0.11537415,2433.251953,696.499646
unknown,0.111020408,1862.62207,580.344912
unknown,0.11755102,2594.750977,617.550204
unknown,0.11755102,1851.855469,752.614303
unknown,0.11755102,613.6962891,-431.942663
unknown,0.113197279,839.7949219,-348.529758
unknown,0.124081633,753.6621094,-287.809827
unknown,0.121904762,1227.392578,-552.489883
unknown,0.095782313,1076.660156,-629.798533
unknown,0.111020408,1776.489258,658.910265
unknown,0.152380952,742.8955078,-603.121029
unknown,0.113197279,1087.426758,-286.500931
unknown,0.108843537,1582.69043,280.988041
unknown,0.104489796,1238.15918,-182.837079
unknown,0.084897959,1281.225586,-122.188295
unknown,0.111020408,1991.821289,-767.086489
unknown,0.104489796,1496.557617,701.024098
unknown,0.104489796,1141.259766,-267.736595
unknown,0.111020408,1378.125,576.203049
unknown,0.119727891,818.2617188,-401.027889
unknown,0.124081633,1270.458984,527.929261
unknown,0.143673469,1270.458984,-980.959361
unknown,0.154557823,1561.157227,-812.135096
unknown,0.111020408,1227.392578,-390.493402
unknown,0.124081633,1830.322266,186.124835
unknown,0.106666667,1388.891602,-362.736209
unknown,0.156734694,1259.692383,-729.064756
unknown,0.121904762,979.7607422,-353.489631
unknown,0.121904762,1916.455078,-180.437262
unknown,0.091428571,968.9941406,-67.90114
unknown,0.111020408,947.4609375,367.944201
unknown,0.065306122,2002.587891,-104.157611
unknown,0.113197279,1582.69043,445.47955
unknown,0.100136054,1087.426758,79.394152
unknown,0.11537415,1561.157227,543.582927
unknown,0.076190476,1593.457031,-78.480002
unknown,0.104489796,538.3300781,-425.051017
unknown,0.119727891,1022.827148,542.313305
unknown,0.095782313,872.0947266,-159.605144
unknown,0.121904762,958.2275391,134.010221
unknown,0.11537415,624.4628906,220.969811
unknown,0.102312925,398.3642578,-80.967716
unknown,0.11537415,1033.59375,301.978139
unknown,0.108843537,1948.754883,720.502484
unknown,0.106666667,1065.893555,690.873794
unknown,0.11537415,1625.756836,535.097938
unknown,0.11755102,269.1650391,-421.841199
unknown,0.126258503,1561.157227,-394.591268
unknown,0.143673469,1507.324219,-684.651553
unknown,0.161088435,1345.825195,-953.005303
unknown,0.119727891,689.0625,302.416996
unknown,0.111020408,1044.360352,747.378259
unknown,0.100136054,2217.919922,649.565462
unknown,0.102312925,1108.959961,-231.652679
unknown,0.139319728,430.6640625,-428.145628
unknown,0.106666667,839.7949219,-353.012403
unknown,0.095782313,1012.060547,-370.188757
unknown,0.121904762,1033.59375,-133.813129
unknown,0.111020408,1270.458984,-289.699635
unknown,0.111020408,570.6298828,-485.672718
unknown,0.093605442,484.4970703,-173.590121
unknown,0.11537415,968.9941406,-221.883971
unknown,0.161088435,559.8632813,-684.05353
unknown,0.111020408,1324.291992,168.343127
unknown,0.152380952,1152.026367,-857.677717
unknown,0.171972789,753.6621094,-697.377094
unknown,0.104489796,721.3623047,757.692263
unknown,0.095782313,613.6962891,686.862726
unknown,0.106666667,1647.290039,811.219381
unknown,0.097959184,1195.092773,781.33466
unknown,0.102312925,1582.69043,739.914418
unknown,0.189387755,527.5634766,-295.510858
unknown,0.097959184,2540.917969,619.855441
unknown,0.080544218,1701.123047,592.485162
unknown,0.095782313,1701.123047,804.668895
unknown,0.113197279,1604.223633,793.316118
unknown,0.121904762,1238.15918,-599.533652
unknown,0.139319728,872.0947266,-336.953375
unknown,0.076190476,1539.624023,555.745924
unknown,0.108843537,936.6943359,438.958217
unknown,0.071836735,1216.625977,300.244219
unknown,0.102312925,839.7949219,-197.508835
unknown,0.093605442,1173.55957,633.332605
unknown,0.124081633,592.1630859,-125.208553
unknown,0.093605442,1055.126953,879.670131
unknown,0.119727891,2142.553711,481.101251
unknown,0.124081633,226.0986328,625.942724
unknown,0.106666667,893.6279297,-186.792317
unknown,0.121904762,2325.585938,723.914694
unknown,0.102312925,1130.493164,-255.958557
unknown,0.11537415,678.2958984,78.214678
unknown,0.11755102,710.5957031,404.724025
unknown,0.121904762,893.6279297,517.355048
unknown,0.134965986,1367.358398,517.926562
unknown,0.089251701,1001.293945,199.363542
unknown,0.095782313,656.7626953,670.078238
unknown,0.106666667,678.2958984,728.460898
unknown,0.113197279,1733.422852,400.638147
unknown,0.106666667,1345.825195,805.026449
unknown,0.132789116,613.6962891,458.580235
unknown,0.102312925,699.8291016,-302.302768
unknown,0.130612245,742.8955078,12.824818
unknown,0.108843537,1733.422852,771.367644
unknown,0.108843537,1765.722656,739.790521
unknown,0.113197279,1033.59375,603.581565
unknown,0.102312925,1571.923828,705.325593
unknown,0.100136054,1065.893555,767.168229
unknown,0.121904762,796.7285156,407.203497
unknown,0.106666667,1625.756836,752.124012
unknown,0.102312925,742.8955078,-147.233022
unknown,0.11755102,1259.692383,554.337794
unknown,0.08707483,635.2294922,-316.988369
unknown,0.08707483,1044.360352,636.901746
unknown,0.113197279,2056.420898,688.636928
unknown,0.102312925,1733.422852,787.454176
unknown,0.106666667,1410.424805,832.596506
unknown,0.100136054,1894.921875,737.640111
unknown,0.111020408,1119.726563,816.605899
unknown,0.104489796,1399.658203,840.955349
unknown,0.106666667,947.4609375,923.359572
unknown,0.100136054,1571.923828,726.677367
unknown,0.084897959,1216.625977,736.397918
unknown,0.119727891,1335.058594,728.10725
unknown,0.104489796,2110.253906,873.753291
unknown,0.084897959,2185.620117,514.156864
unknown,0.113197279,1959.521484,762.550626
unknown,0.111020408,1356.591797,803.710363
unknown,0.113197279,2024.121094,806.139495
unknown,0.11755102,1216.625977,892.300432
unknown,0.108843537,1916.455078,825.844794
unknown,0.100136054,1248.925781,708.474659
unknown,0.108843537,1776.489258,747.710254
unknown,0.11755102,1485.791016,747.4329
unknown,0.113197279,1981.054688,622.493895
unknown,0.106666667,2024.121094,835.181457
unknown,0.106666667,1065.893555,766.557173
unknown,0.121904762,958.2275391,830.200381
unknown,0.102312925,2390.185547,564.179336
unknown,0.106666667,1550.390625,752.127115
unknown,0.100136054,1076.660156,666.713885
unknown,0.111020408,613.6962891,-168.886853
unknown,0.111020408,904.3945313,834.607386
unknown,0.126258503,990.5273438,-322.622752
unknown,0.111020408,1765.722656,666.196221
unknown,0.108843537,1055.126953,-668.214864
unknown,0.108843537,1130.493164,704.085712
unknown,0.113197279,1711.889648,805.747906
unknown,0.071836735,1281.225586,488.981606
unknown,0.11537415,1087.426758,-26.125855
unknown,0.113197279,1259.692383,702.709593
unknown,0.108843537,1873.388672,930.792352
unknown,0.089251701,829.0283203,661.861356
unknown,0.113197279,1658.056641,890.426469
unknown,0.102312925,796.7285156,595.274592
unknown,0.097959184,495.2636719,860.889231
